Order ID,Region,Country,City,Sales Representative,Customer Name,Customer Type,Sales Channel,Order Priority,Order Date,Ship Date,Item Category,Sub-Category,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Discount Applied (%),Tax (8%),Payment Method,Order Status,Shipping Carrier,Customer Segment
2005496,Latin America,Chile,Santiago,Kimberly Smith,Ashley Johnson,Corporate,Online,High,2022-05-31 00:00:00,2022-06-10 00:00:00,Toys,Dolls,382,458.34,230.91,175085.88,88207.62,86878.26,0,14006.87,PayPal,Returned,FedEx,Enterprise
2005497,Asia-Pacific,Japan,Kyoto,Karen Jones,Jessica Davis,Corporate,Retail,High,2022-04-21 00:00:00,2022-05-01 00:00:00,Home Appliances,Microwaves,335,882.12,649.15,295510.2,217465.25,78044.95,5,23640.82,Direct Debit,Processing,UPS,SME
2005498,Asia-Pacific,Japan,Fukuoka,Nancy Gonzalez,John Sanchez,Corporate,Online,High,2022-09-07 00:00:00,2022-09-13 00:00:00,Furniture,Sofas,312,168.21,107.16,52481.52,33433.92,19047.6,2,4198.52,Wire Transfer,Completed,DHL,Individual
2005499,North America,Mexico,Puebla,Christopher Anderson,Barbara Taylor,Home Office,Partner,High,2022-11-06 00:00:00,2022-11-15 00:00:00,Electronics,Smartphones,136,897.86,665.65,122108.96,90528.4,31580.56,0,9768.72,Direct Debit,Returned,UPS,Enterprise
2005500,Middle East & Africa,Egypt,Shubra El Kheima,Emily Thompson,Charles Smith,Consumer,Online,High,2023-05-02 00:00:00,2023-05-10 00:00:00,Home Appliances,Microwaves,117,957.08,546.87,111978.36,63983.79,47994.57,16,8958.27,Direct Debit,Completed,FedEx,Enterprise
2005501,North America,Mexico,Mexico City,Christopher Anderson,Donna Martinez,Consumer,Partner,Medium,2022-08-13 00:00:00,2022-08-17 00:00:00,Home Appliances,Washers,304,899.23,534.36,273365.92,162445.44,110920.48,18,21869.27,Direct Debit,Processing,FedEx,Enterprise
2005502,Asia-Pacific,Japan,Kobe,Nancy Gonzalez,Susan Robinson,Corporate,Offline,Medium,2023-09-09 00:00:00,2023-09-10 00:00:00,Toys,Action Figures,242,164.06,118.32,39702.52,28633.44,11069.08,17,3176.2,Wire Transfer,Completed,DHL,Enterprise
2005503,Latin America,Brazil,Belo Horizonte,Elizabeth Johnson,Anthony Miller,Corporate,Online,Low,2022-08-24 00:00:00,2022-08-28 00:00:00,Electronics,Tablets,395,997.98,747.84,394202.1,295396.8,98805.3,12,31536.17,PayPal,Completed,DHL,SME
2005504,Asia-Pacific,Japan,Kawasaki,Karen Jones,Lisa Thomas,Corporate,Partner,High,2023-09-04 00:00:00,2023-09-08 00:00:00,Clothing,Jackets,305,797.8,445.8,243329.0,135969.0,107360.0,6,19466.32,PayPal,Returned,Local Courier,Enterprise
2005505,Latin America,Argentina,Santa Fe,James Robinson,Barbara Robinson,Corporate,Online,High,2023-01-26 00:00:00,2023-01-30 00:00:00,Clothing,Shirts,356,969.27,703.68,345060.12,250510.08,94550.04,10,27604.81,Direct Debit,Completed,UPS,SME
2005506,Middle East & Africa,Saudi Arabia,Mecca,Charles Johnson,James Williams,Home Office,Offline,High,2022-03-20 00:00:00,2022-03-21 00:00:00,Electronics,Cameras,384,40.78,21.72,15659.52,8340.48,7319.04,18,1252.76,Wire Transfer,Processing,Local Courier,Individual
2005507,Middle East & Africa,South Africa,East London,Andrew Hernandez,Emily Martinez,Home Office,Online,Low,2022-09-25 00:00:00,2022-09-28 00:00:00,Toys,Board Games,73,584.98,420.73,42703.54,30713.29,11990.25,3,3416.28,Credit Card,Completed,FedEx,Individual
2005508,Middle East & Africa,Egypt,Cairo,Joshua Moore,Daniel Gonzalez,Home Office,Retail,High,2023-12-16 00:00:00,2023-12-20 00:00:00,Electronics,Cameras,228,63.95,41.13,14580.6,9377.64,5202.96,3,1166.45,PayPal,Completed,Local Courier,SME
2005509,North America,Canada,Toronto,Robert Thompson,Charles Miller,Consumer,Online,High,2022-10-09 00:00:00,2022-10-12 00:00:00,Electronics,Cameras,277,775.61,438.86,214843.97,121564.22,93279.75,14,17187.52,PayPal,Cancelled,FedEx,Enterprise
2005510,North America,Mexico,Toluca,Barbara Thompson,David Martinez,Home Office,Online,Low,2023-09-23 00:00:00,2023-09-25 00:00:00,Electronics,Laptops,341,1193.09,846.05,406843.69,288503.05,118340.64,15,32547.5,Credit Card,Cancelled,UPS,Individual
2005511,Middle East & Africa,South Africa,Sandton,Andrew Hernandez,Carol White,Corporate,Partner,High,2022-03-15 00:00:00,2022-03-23 00:00:00,Office Supplies,Envelopes,27,919.79,681.28,24834.33,18394.56,6439.77,11,1986.75,Wire Transfer,Completed,DHL,SME
2005512,North America,USA,Chicago,Christopher Anderson,Ashley Lewis,Home Office,Online,High,2022-09-06 00:00:00,2022-09-08 00:00:00,Office Supplies,Paper,294,461.47,283.79,135672.18,83434.26,52237.92,6,10853.77,Credit Card,Processing,DHL,SME
2005513,Middle East & Africa,Egypt,Cairo,Charles Johnson,Patricia Jackson,Consumer,Retail,Critical,2022-08-21 00:00:00,2022-08-29 00:00:00,Clothing,Shirts,15,398.52,206.68,5977.8,3100.2,2877.6,1,478.22,PayPal,Completed,DHL,Individual
2005514,Europe,UK,Leicester,Paul Smith,William Robinson,Home Office,Retail,Critical,2022-05-25 00:00:00,2022-05-26 00:00:00,Home Appliances,Microwaves,62,701.73,448.67,43507.26,27817.54,15689.72,18,3480.58,Wire Transfer,Cancelled,Local Courier,Individual
2005515,Asia-Pacific,Australia,Brisbane,Nancy Gonzalez,Matthew Clark,Corporate,Partner,Low,2023-10-18 00:00:00,2023-10-28 00:00:00,Home Appliances,Washers,157,102.94,75.18,16161.58,11803.26,4358.32,2,1292.93,Credit Card,Completed,UPS,Enterprise
2005516,Latin America,Chile,Talca,James Robinson,Karen Martin,Corporate,Partner,Low,2022-02-20 00:00:00,2022-02-25 00:00:00,Furniture,Beds,14,860.7,600.57,12049.8,8407.98,3641.82,19,963.98,Credit Card,Returned,DHL,Individual
2005517,North America,Mexico,Puebla,Christopher Anderson,Andrew Lopez,Corporate,Online,Medium,2022-10-30 00:00:00,2022-11-03 00:00:00,Furniture,Sofas,46,946.58,536.64,43542.68,24685.44,18857.24,8,3483.41,PayPal,Returned,FedEx,Individual
2005518,Middle East & Africa,UAE,Abu Dhabi,Emily Thompson,Carol Wilson,Corporate,Retail,Critical,2022-12-06 00:00:00,2022-12-16 00:00:00,Clothing,Shoes,98,841.65,520.15,82481.7,50974.7,31507.0,17,6598.54,Credit Card,Processing,DHL,SME
2005519,North America,Canada,Vancouver,Robert Thompson,Mark Lewis,Home Office,Partner,High,2022-12-24 00:00:00,2022-12-25 00:00:00,Furniture,Tables,355,21.18,13.35,7518.9,4739.25,2779.65,12,601.51,PayPal,Returned,FedEx,Enterprise
2005520,Middle East & Africa,Saudi Arabia,Dammam,Charles Johnson,Lisa Lewis,Consumer,Partner,Critical,2023-05-12 00:00:00,2023-05-17 00:00:00,Furniture,Sofas,369,316.32,230.77,116722.08,85154.13,31567.95,7,9337.77,Wire Transfer,Completed,UPS,Enterprise
2005521,Latin America,Argentina,San Juan,Anthony Thompson,Richard Williams,Corporate,Retail,Low,2022-12-01 00:00:00,2022-12-02 00:00:00,Clothing,Jeans,50,317.11,218.75,15855.5,10937.5,4918.0,14,1268.44,Credit Card,Completed,Local Courier,SME
2005522,North America,Mexico,Toluca,Matthew Garcia,Michael Rodriguez,Consumer,Partner,Low,2023-07-01 00:00:00,2023-07-08 00:00:00,Office Supplies,Paper,353,106.85,79.95,37718.05,28222.35,9495.7,15,3017.44,Wire Transfer,Returned,FedEx,Individual
2005523,Latin America,Colombia,Cartagena,Linda Martin,Nancy Garcia,Corporate,Offline,High,2023-07-07 00:00:00,2023-07-08 00:00:00,Home Appliances,Blenders,383,273.78,152.73,104857.74,58495.59,46362.15,9,8388.62,Credit Card,Returned,DHL,SME
2005524,Middle East & Africa,UAE,Dubai,Andrew Hernandez,Donna Taylor,Consumer,Online,High,2023-04-03 00:00:00,2023-04-04 00:00:00,Clothing,Shirts,307,567.53,326.68,174231.71,100290.76,73940.95,2,13938.54,Direct Debit,Returned,DHL,Enterprise
2005525,Middle East & Africa,Saudi Arabia,Taif,Emily Thompson,Steven Lee,Home Office,Offline,High,2022-06-01 00:00:00,2022-06-03 00:00:00,Office Supplies,Binders,58,1041.16,751.66,60387.28,43596.28,16791.0,10,4830.98,Direct Debit,Cancelled,UPS,Individual
2005526,Latin America,Colombia,Cúcuta,Kimberly Smith,Thomas Lee,Consumer,Offline,Critical,2023-11-16 00:00:00,2023-11-26 00:00:00,Furniture,Tables,214,331.27,218.7,70891.78,46801.8,24089.98,8,5671.34,PayPal,Completed,UPS,Individual
2005527,Asia-Pacific,Australia,Newcastle,Karen Jones,Donald Harris,Home Office,Online,Low,2022-12-28 00:00:00,2022-12-29 00:00:00,Home Appliances,Blenders,126,335.45,225.75,42266.7,28444.5,13822.2,9,3381.34,Wire Transfer,Returned,FedEx,Enterprise
2005528,Latin America,Argentina,Buenos Aires,Linda Martin,Ashley Moore,Home Office,Online,High,2022-02-09 00:00:00,2022-02-12 00:00:00,Furniture,Tables,336,278.89,178.87,93707.04,60100.32,33606.72,5,7496.56,Direct Debit,Cancelled,DHL,SME
2005529,Europe,Italy,Bari,Donald Ramirez,James Perez,Home Office,Retail,Low,2022-05-11 00:00:00,2022-05-16 00:00:00,Home Appliances,Washers,345,322.68,184.48,111324.6,63645.6,47679.0,7,8905.97,PayPal,Cancelled,Local Courier,SME
2005530,Middle East & Africa,Egypt,Alexandria,Emily Thompson,Paul Jones,Home Office,Retail,Low,2022-09-12 00:00:00,2022-09-18 00:00:00,Office Supplies,Envelopes,86,1049.61,674.72,90266.46,58025.92,32240.54,0,7221.32,PayPal,Completed,UPS,Individual
2005531,Asia-Pacific,Japan,Saitama,Paul Lopez,Barbara Garcia,Home Office,Retail,Low,2022-12-16 00:00:00,2022-12-21 00:00:00,Office Supplies,Pens,390,737.07,434.87,287457.3,169599.3,117858.0,18,22996.58,Credit Card,Processing,FedEx,SME
2005532,Latin America,Colombia,Bucaramanga,Linda Martin,Donna Clark,Consumer,Offline,Critical,2023-05-28 00:00:00,2023-05-30 00:00:00,Furniture,Tables,199,492.49,337.82,98005.51,67226.18,30779.33,6,7840.44,Credit Card,Returned,UPS,Enterprise
2005533,North America,Canada,Toronto,Robert Thompson,Susan Martinez,Consumer,Online,Medium,2022-01-28 00:00:00,2022-02-06 00:00:00,Home Appliances,Washers,26,878.24,527.18,22834.24,13706.68,9127.56,16,1826.74,Wire Transfer,Completed,DHL,SME
2005534,Middle East & Africa,UAE,Sharjah,Emily Thompson,Steven Lewis,Corporate,Offline,High,2022-07-26 00:00:00,2022-08-05 00:00:00,Home Appliances,Microwaves,63,273.03,154.35,17200.89,9724.05,7476.84,18,1376.07,Direct Debit,Cancelled,UPS,SME
2005535,Asia-Pacific,Australia,Perth,Nancy Gonzalez,Anthony Gonzalez,Home Office,Retail,Critical,2023-03-14 00:00:00,2023-03-18 00:00:00,Electronics,Smartphones,176,979.47,595.25,172386.72,104764.0,67622.72,15,13790.94,Direct Debit,Cancelled,DHL,Enterprise
2005536,Middle East & Africa,Saudi Arabia,Hofuf,Andrew Hernandez,Michelle Brown,Corporate,Online,High,2023-10-18 00:00:00,2023-10-21 00:00:00,Furniture,Chairs,66,1116.95,733.78,73718.7,48429.48,25289.22,13,5897.5,Direct Debit,Cancelled,UPS,Enterprise
2005537,Middle East & Africa,Saudi Arabia,Mecca,Charles Johnson,Mark Sanchez,Consumer,Retail,Medium,2022-12-09 00:00:00,2022-12-16 00:00:00,Home Appliances,Blenders,364,874.29,655.08,318241.56,238449.12,79792.44,2,25459.32,Credit Card,Processing,DHL,Enterprise
2005538,North America,Canada,Ottawa,Barbara Thompson,Matthew Perez,Corporate,Retail,Critical,2023-04-28 00:00:00,2023-05-02 00:00:00,Furniture,Chairs,149,473.01,347.39,70478.49,51761.11,18717.38,17,5638.28,PayPal,Returned,DHL,Individual
2005539,Asia-Pacific,Australia,Perth,Nancy Gonzalez,Linda Lewis,Corporate,Retail,Low,2023-09-21 00:00:00,2023-09-24 00:00:00,Clothing,Shoes,62,569.28,371.77,35295.36,23049.74,12245.62,16,2823.63,Wire Transfer,Returned,DHL,Individual
2005540,North America,USA,San Jose,Barbara Thompson,Matthew Lewis,Home Office,Online,High,2023-04-19 00:00:00,2023-04-21 00:00:00,Furniture,Tables,245,610.67,351.41,149614.15,86095.45,63518.7,9,11969.13,Wire Transfer,Completed,UPS,SME
2005541,North America,USA,New York,Matthew Garcia,Carol Perez,Corporate,Retail,Medium,2023-10-15 00:00:00,2023-10-18 00:00:00,Toys,Board Games,246,92.43,49.47,22737.78,12169.62,10568.16,16,1819.02,Direct Debit,Cancelled,FedEx,SME
2005542,North America,Canada,Vancouver,Matthew Garcia,Anthony Lee,Home Office,Retail,Critical,2023-03-27 00:00:00,2023-03-29 00:00:00,Clothing,Jeans,305,28.83,17.58,8793.15,5361.9,3431.25,4,703.45,PayPal,Returned,Local Courier,Enterprise
2005543,Europe,Spain,Zaragoza,Thomas Clark,Lisa Johnson,Home Office,Retail,Low,2022-12-09 00:00:00,2022-12-13 00:00:00,Electronics,Smartphones,170,973.49,670.26,165493.3,113944.2,51549.1,0,13239.46,Direct Debit,Processing,UPS,Individual
2005544,Europe,Italy,Catania,Karen Ramirez,Matthew Sanchez,Home Office,Offline,Low,2022-03-21 00:00:00,2022-03-23 00:00:00,Home Appliances,Microwaves,25,119.61,74.49,2990.25,1862.25,1128.0,12,239.22,Direct Debit,Returned,DHL,Enterprise
2005545,Europe,Italy,Rome,Donald Ramirez,Michael Hernandez,Home Office,Offline,Critical,2023-10-10 00:00:00,2023-10-18 00:00:00,Office Supplies,Binders,154,271.57,191.4,41821.78,29475.6,12346.18,16,3345.74,PayPal,Completed,DHL,Individual
2005546,Europe,France,Nantes,Karen Ramirez,Emily Harris,Home Office,Online,Critical,2022-10-06 00:00:00,2022-10-11 00:00:00,Home Appliances,Washers,245,97.74,51.54,23946.3,12627.3,11319.0,4,1915.7,Wire Transfer,Processing,Local Courier,Enterprise
2005547,Middle East & Africa,Saudi Arabia,Jeddah,Emily Thompson,Jennifer Thomas,Corporate,Online,High,2023-07-29 00:00:00,2023-08-07 00:00:00,Home Appliances,Washers,58,293.48,152.39,17021.84,8838.62,8183.22,11,1361.75,Credit Card,Cancelled,Local Courier,Individual
2005548,Latin America,Colombia,Bogotá,Elizabeth Johnson,Mark Williams,Consumer,Retail,Critical,2022-11-24 00:00:00,2022-11-27 00:00:00,Home Appliances,Blenders,274,791.53,402.05,216879.22,110161.7,106717.52,11,17350.34,Wire Transfer,Completed,DHL,SME
2005549,Middle East & Africa,Saudi Arabia,Riyadh,Emily Thompson,Nancy Perez,Consumer,Retail,Medium,2022-08-22 00:00:00,2022-08-24 00:00:00,Home Appliances,Fridges,327,253.39,132.71,82858.53,43396.17,39462.36,12,6628.68,Direct Debit,Processing,UPS,SME
2005550,Middle East & Africa,UAE,Al Ain,Emily Thompson,Kimberly Taylor,Consumer,Online,High,2022-06-01 00:00:00,2022-06-05 00:00:00,Electronics,Laptops,2,932.42,554.42,1864.84,1108.84,756.0,5,149.19,Direct Debit,Processing,UPS,Enterprise
2005551,Middle East & Africa,UAE,Ajman,Joshua Moore,Sandra Hernandez,Consumer,Offline,Critical,2023-01-28 00:00:00,2023-02-06 00:00:00,Clothing,Shoes,351,589.55,373.12,206932.05,130965.12,75966.93,6,16554.56,Credit Card,Returned,DHL,Individual
2005552,Middle East & Africa,UAE,Ras Al Khaimah,Joshua Moore,Christopher Lewis,Consumer,Offline,High,2022-10-07 00:00:00,2022-10-17 00:00:00,Clothing,Shirts,71,765.11,387.55,54322.81,27516.05,26806.76,16,4345.82,Credit Card,Completed,FedEx,SME
2005553,Latin America,Colombia,Santa Marta,Linda Martin,Margaret Thomas,Corporate,Offline,Low,2022-03-03 00:00:00,2022-03-09 00:00:00,Home Appliances,Microwaves,352,604.7,448.19,212854.4,157762.88,55091.52,9,17028.35,Wire Transfer,Cancelled,FedEx,Individual
2005554,Europe,UK,London,Paul Smith,Margaret Thompson,Corporate,Online,Critical,2022-02-05 00:00:00,2022-02-07 00:00:00,Furniture,Beds,65,781.59,420.01,50803.35,27300.65,23502.7,16,4064.27,PayPal,Returned,DHL,Enterprise
2005555,Asia-Pacific,South Korea,Gwangju,James Taylor,Matthew Anderson,Home Office,Partner,Medium,2022-10-29 00:00:00,2022-11-07 00:00:00,Electronics,Laptops,61,733.06,394.91,44716.66,24089.51,20627.15,14,3577.33,Wire Transfer,Completed,Local Courier,Individual
2005556,Asia-Pacific,South Korea,Goyang,Joseph Jones,Patricia Robinson,Corporate,Partner,Medium,2022-04-11 00:00:00,2022-04-20 00:00:00,Office Supplies,Paper,194,621.26,353.04,120524.44,68489.76,52034.68,1,9641.96,PayPal,Cancelled,DHL,SME
2005557,Middle East & Africa,Saudi Arabia,Hofuf,Joshua Moore,Jennifer Ramirez,Home Office,Offline,Low,2022-12-28 00:00:00,2022-12-31 00:00:00,Toys,Board Games,285,55.65,41.67,15860.25,11875.95,3984.3,0,1268.82,PayPal,Cancelled,DHL,Enterprise
2005558,Middle East & Africa,Egypt,Giza,Charles Johnson,Elizabeth Davis,Corporate,Online,Critical,2022-03-02 00:00:00,2022-03-10 00:00:00,Electronics,Cameras,284,339.29,233.6,96358.36,66342.4,30015.96,13,7708.67,Direct Debit,Returned,UPS,Enterprise
2005559,Asia-Pacific,Japan,Tokyo,James Taylor,Barbara Lopez,Corporate,Offline,Critical,2023-09-12 00:00:00,2023-09-16 00:00:00,Clothing,Shoes,263,442.58,287.15,116398.54,75520.45,40878.09,18,9311.88,Credit Card,Completed,Local Courier,Individual
2005560,Europe,Germany,Dortmund,Donald Ramirez,Joseph Thompson,Home Office,Partner,Medium,2022-02-06 00:00:00,2022-02-08 00:00:00,Toys,Puzzles,64,1176.66,845.04,75306.24,54082.56,21223.68,16,6024.5,Credit Card,Completed,UPS,Individual
2005561,North America,Canada,Ottawa,Christopher Anderson,Michael Smith,Home Office,Offline,High,2022-12-03 00:00:00,2022-12-06 00:00:00,Furniture,Chairs,354,611.12,336.24,216336.48,119028.96,97307.52,9,17306.92,PayPal,Completed,FedEx,Enterprise
2005562,Asia-Pacific,India,Hyderabad,Karen Jones,Matthew Miller,Home Office,Partner,Medium,2022-07-01 00:00:00,2022-07-09 00:00:00,Furniture,Tables,133,864.82,591.72,115021.06,78698.76,36322.3,7,9201.68,PayPal,Returned,DHL,SME
2005563,Asia-Pacific,China,Shanghai,Nancy Gonzalez,Andrew Thomas,Consumer,Offline,Medium,2023-06-13 00:00:00,2023-06-14 00:00:00,Home Appliances,Microwaves,191,779.47,398.95,148878.77,76199.45,72679.32,13,11910.3,PayPal,Completed,FedEx,Enterprise
2005564,Europe,France,Strasbourg,James Clark,Thomas Martin,Consumer,Retail,Critical,2022-05-22 00:00:00,2022-05-29 00:00:00,Furniture,Beds,87,835.83,430.27,72717.21,37433.49,35283.72,9,5817.38,Direct Debit,Processing,UPS,Individual
2005565,Asia-Pacific,China,Xi'an,Karen Jones,Susan Garcia,Consumer,Offline,Low,2023-08-18 00:00:00,2023-08-21 00:00:00,Electronics,Cameras,87,641.08,444.85,55773.96,38701.95,17072.01,9,4461.92,Direct Debit,Completed,FedEx,SME
2005566,North America,Canada,Calgary,Christopher Anderson,Mary Lewis,Home Office,Retail,Low,2023-09-30 00:00:00,2023-10-02 00:00:00,Toys,Action Figures,247,220.42,122.11,54443.74,30161.17,24282.57,0,4355.5,Direct Debit,Processing,Local Courier,Enterprise
2005567,Latin America,Brazil,Porto Alegre,Kimberly Smith,Steven Ramirez,Home Office,Online,Low,2022-03-26 00:00:00,2022-03-27 00:00:00,Clothing,Jeans,370,1155.47,634.39,427523.9,234724.3,192799.6,16,34201.91,Credit Card,Completed,FedEx,Individual
2005568,Europe,Spain,Murcia,Karen Ramirez,Steven Robinson,Corporate,Offline,Critical,2023-06-12 00:00:00,2023-06-20 00:00:00,Home Appliances,Microwaves,174,778.59,481.1,135474.66,83711.4,51763.26,2,10837.97,Wire Transfer,Processing,Local Courier,SME
2005569,Latin America,Brazil,Manaus,Kimberly Smith,Christopher Rodriguez,Home Office,Partner,Critical,2023-05-06 00:00:00,2023-05-11 00:00:00,Electronics,Tablets,23,950.88,686.37,21870.24,15786.51,6083.73,12,1749.62,Direct Debit,Completed,UPS,SME
2005570,Middle East & Africa,UAE,Khor Fakkan,Jennifer Perez,Donald Thomas,Home Office,Offline,High,2022-01-14 00:00:00,2022-01-20 00:00:00,Electronics,Cameras,396,1183.66,644.26,468729.36,255126.96,213602.4,15,37498.35,Wire Transfer,Cancelled,Local Courier,SME
2005571,Asia-Pacific,Australia,Melbourne,Paul Lopez,William Miller,Home Office,Online,Medium,2023-02-25 00:00:00,2023-03-06 00:00:00,Furniture,Beds,13,647.45,390.37,8416.85,5074.81,3342.04,5,673.35,PayPal,Returned,UPS,Individual
2005572,Asia-Pacific,India,Chennai,Nancy Gonzalez,Christopher Gonzalez,Consumer,Offline,High,2022-12-30 00:00:00,2023-01-07 00:00:00,Furniture,Tables,94,79.19,39.69,7443.86,3730.86,3713.0,3,595.51,PayPal,Completed,DHL,SME
2005573,Asia-Pacific,Australia,Geelong,Paul Lopez,Michael Smith,Consumer,Online,High,2023-04-21 00:00:00,2023-05-01 00:00:00,Office Supplies,Binders,167,525.81,394.04,87810.27,65804.68,22005.59,20,7024.82,Credit Card,Cancelled,UPS,Enterprise
2005574,Middle East & Africa,Saudi Arabia,Tabuk,Joshua Moore,Susan Anderson,Corporate,Offline,High,2023-05-26 00:00:00,2023-05-29 00:00:00,Clothing,Shoes,79,381.66,197.37,30151.14,15592.23,14558.91,3,2412.09,PayPal,Returned,Local Courier,Individual
2005575,Europe,Germany,Essen,Paul Smith,Mark Wilson,Home Office,Partner,High,2022-03-08 00:00:00,2022-03-09 00:00:00,Home Appliances,Washers,301,1083.86,738.17,326241.86,222189.17,104052.69,6,26099.35,Wire Transfer,Cancelled,UPS,Individual
2005576,Latin America,Chile,Arica,Kimberly Smith,Joshua Anderson,Corporate,Retail,Critical,2023-07-17 00:00:00,2023-07-25 00:00:00,Home Appliances,Blenders,238,1086.67,792.07,258627.46,188512.66,70114.8,17,20690.2,Credit Card,Completed,DHL,Enterprise
2005577,Europe,Italy,Milan,Donald Ramirez,Charles Robinson,Consumer,Online,High,2023-09-17 00:00:00,2023-09-24 00:00:00,Electronics,Laptops,72,214.67,156.02,15456.24,11233.44,4222.8,20,1236.5,Direct Debit,Processing,FedEx,Individual
2005578,Latin America,Brazil,Curitiba,Elizabeth Johnson,Jennifer Lopez,Consumer,Offline,Medium,2022-08-12 00:00:00,2022-08-22 00:00:00,Clothing,Shirts,337,354.41,191.86,119436.17,64656.82,54779.35,4,9554.89,Wire Transfer,Processing,Local Courier,SME
2005579,Latin America,Argentina,La Plata,Anthony Thompson,Michael Ramirez,Home Office,Offline,Critical,2022-08-26 00:00:00,2022-09-02 00:00:00,Electronics,Cameras,140,940.33,604.18,131646.2,84585.2,47061.0,16,10531.7,Direct Debit,Returned,FedEx,SME
2005580,Asia-Pacific,China,Nanjing,James Taylor,Sarah Davis,Corporate,Online,Low,2023-06-29 00:00:00,2023-07-07 00:00:00,Clothing,Shirts,237,1175.55,797.18,278605.35,188931.66,89673.69,3,22288.43,Credit Card,Processing,UPS,Enterprise
